iteration,x1,x2
999,-1.85719,-0.53123
1000,-1.85718,-0.531088
1001,-1.85717,-0.530947
1002,-1.85716,-0.530805
1003,-1.85716,-0.530664
1004,-1.85715,-0.530522
1005,-1.85714,-0.53038
1006,-1.85713,-0.530239
1007,-1.85712,-0.530097
1008,-1.85711,-0.529956
1009,-1.8571,-0.529814
1010,-1.8571,-0.529673
1011,-1.85709,-0.529531
1012,-1.85708,-0.52939
1013,-1.85707,-0.529248
1014,-1.85706,-0.529107
1015,-1.85705,-0.528965
1016,-1.85704,-0.528824
1017,-1.85703,-0.528683
1018,-1.85703,-0.528541
1019,-1.85702,-0.5284
1020,-1.85701,-0.528258
1021,-1.857,-0.528117
1022,-1.85699,-0.527976
1023,-1.85698,-0.527834
1024,-1.85697,-0.527693
1025,-1.85697,-0.527552
1026,-1.85696,-0.52741
1027,-1.85695,-0.527269
1028,-1.85694,-0.527128
1029,-1.85693,-0.526987
1030,-1.85692,-0.526845
1031,-1.85691,-0.526704
1032,-1.85691,-0.526563
1033,-1.8569,-0.526422
1034,-1.85689,-0.526281
1035,-1.85688,-0.52614
1036,-1.85687,-0.525998
1037,-1.85686,-0.525857
1038,-1.85685,-0.525716
1039,-1.85684,-0.525575
1040,-1.85684,-0.525434
1041,-1.85683,-0.525293
1042,-1.85682,-0.525152
1043,-1.85681,-0.525011
1044,-1.8568,-0.52487
1045,-1.85679,-0.524729
1046,-1.85678,-0.524588
1047,-1.85678,-0.524447
1048,-1.85677,-0.524306
1049,-1.85676,-0.524165
1050,-1.85675,-0.524024
1051,-1.85674,-0.523883
1052,-1.85673,-0.523742
1053,-1.85672,-0.523601
1054,-1.85672,-0.52346
1055,-1.85671,-0.52332
1056,-1.8567,-0.523179
1057,-1.85669,-0.523038
1058,-1.85668,-0.522897
1059,-1.85667,-0.522756
1060,-1.85666,-0.522615
1061,-1.85665,-0.522475
1062,-1.85665,-0.522334
1063,-1.85664,-0.522193
1064,-1.85663,-0.522052
1065,-1.85662,-0.521912
1066,-1.85661,-0.521771
1067,-1.8566,-0.52163
1068,-1.85659,-0.52149
1069,-1.85659,-0.521349
1070,-1.85658,-0.521208
1071,-1.85657,-0.521068
1072,-1.85656,-0.520927
1073,-1.85655,-0.520786
1074,-1.85654,-0.520646
1075,-1.85653,-0.520505
1076,-1.85653,-0.520365
1077,-1.85652,-0.520224
1078,-1.85651,-0.520083
1079,-1.8565,-0.519943
1080,-1.85649,-0.519802
1081,-1.85648,-0.519662
1082,-1.85647,-0.519521
1083,-1.85647,-0.519381
1084,-1.85646,-0.519241
1085,-1.85645,-0.5191
1086,-1.85644,-0.51896
1087,-1.85643,-0.518819
1088,-1.85642,-0.518679
1089,-1.85641,-0.518538
1090,-1.8564,-0.518398
1091,-1.8564,-0.518258
1092,-1.85639,-0.518117
1093,-1.85638,-0.517977
1094,-1.85637,-0.517837
1095,-1.85636,-0.517696
1096,-1.85635,-0.517556
1097,-1.85634,-0.517416
1098,-1.85634,-0.517276
1099,-1.85633,-0.517135
1100,-1.85632,-0.516995
1101,-1.85631,-0.516855
1102,-1.8563,-0.516715
1103,-1.85629,-0.516575
1104,-1.85628,-0.516434
1105,-1.85628,-0.516294
1106,-1.85627,-0.516154
1107,-1.85626,-0.516014
1108,-1.85625,-0.515874
1109,-1.85624,-0.515734
1110,-1.85623,-0.515594
1111,-1.85622,-0.515454
1112,-1.85622,-0.515314
1113,-1.85621,-0.515174
1114,-1.8562,-0.515033
1115,-1.85619,-0.514893
1116,-1.85618,-0.514753
1117,-1.85617,-0.514613
1118,-1.85616,-0.514473
1119,-1.85616,-0.514334
1120,-1.85615,-0.514194
1121,-1.85614,-0.514054
1122,-1.85613,-0.513914
1123,-1.85612,-0.513774
1124,-1.85611,-0.513634
1125,-1.8561,-0.513494
1126,-1.8561,-0.513354
1127,-1.85609,-0.513214
1128,-1.85608,-0.513075
1129,-1.85607,-0.512935
1130,-1.85606,-0.512795
1131,-1.85605,-0.512655
1132,-1.85604,-0.512515
1133,-1.85604,-0.512376
1134,-1.85603,-0.512236
1135,-1.85602,-0.512096
1136,-1.85601,-0.511956
1137,-1.856,-0.511817
1138,-1.85599,-0.511677
1139,-1.85598,-0.511537
1140,-1.85598,-0.511398
1141,-1.85597,-0.511258
1142,-1.85596,-0.511118
1143,-1.85595,-0.510979
1144,-1.85594,-0.510839
1145,-1.85593,-0.5107
1146,-1.85592,-0.51056
1147,-1.85592,-0.51042
1148,-1.85591,-0.510281
1149,-1.8559,-0.510141
1150,-1.85589,-0.510002
1151,-1.85588,-0.509862
1152,-1.85587,-0.509723
1153,-1.85586,-0.509583
1154,-1.85586,-0.509444
1155,-1.85585,-0.509304
1156,-1.85584,-0.509165
1157,-1.85583,-0.509026
1158,-1.85582,-0.508886
1159,-1.85581,-0.508747
1160,-1.8558,-0.508607
1161,-1.8558,-0.508468
1162,-1.85579,-0.508329
1163,-1.85578,-0.508189
1164,-1.85577,-0.50805
1165,-1.85576,-0.507911
1166,-1.85575,-0.507771
1167,-1.85574,-0.507632
1168,-1.85574,-0.507493
1169,-1.85573,-0.507354
1170,-1.85572,-0.507214
1171,-1.85571,-0.507075
1172,-1.8557,-0.506936
1173,-1.85569,-0.506797
1174,-1.85568,-0.506658
1175,-1.85568,-0.506518
1176,-1.85567,-0.506379
1177,-1.85566,-0.50624
1178,-1.85565,-0.506101
1179,-1.85564,-0.505962
1180,-1.85563,-0.505823
1181,-1.85562,-0.505684
1182,-1.85562,-0.505545
1183,-1.85561,-0.505406
1184,-1.8556,-0.505266
1185,-1.85559,-0.505127
1186,-1.85558,-0.504988
1187,-1.85557,-0.504849
1188,-1.85556,-0.50471
1189,-1.85556,-0.504571
1190,-1.85555,-0.504433
1191,-1.85554,-0.504294
1192,-1.85553,-0.504155
1193,-1.85552,-0.504016
1194,-1.85551,-0.503877
1195,-1.8555,-0.503738
1196,-1.8555,-0.503599
1197,-1.85549,-0.50346
1198,-1.85548,-0.503321
1199,-1.85547,-0.503183
1200,-1.85546,-0.503044
1201,-1.85545,-0.502905
1202,-1.85544,-0.502766
1203,-1.85544,-0.502627
1204,-1.85543,-0.502489
1205,-1.85542,-0.50235
1206,-1.85541,-0.502211
1207,-1.8554,-0.502072
1208,-1.85539,-0.501934
1209,-1.85538,-0.501795
1210,-1.85538,-0.501656
1211,-1.85537,-0.501518
1212,-1.85536,-0.501379
1213,-1.85535,-0.50124
1214,-1.85534,-0.501102
1215,-1.85533,-0.500963
1216,-1.85532,-0.500825
1217,-1.85532,-0.500686
1218,-1.85531,-0.500547
1219,-1.8553,-0.500409
1220,-1.85529,-0.50027
1221,-1.85528,-0.500132
1222,-1.85527,-0.499993
1223,-1.85526,-0.499855
1224,-1.85526,-0.499716
1225,-1.85525,-0.499578
1226,-1.85524,-0.499439
1227,-1.85523,-0.499301
1228,-1.85522,-0.499162
1229,-1.85521,-0.499024
1230,-1.85521,-0.498886
1231,-1.8552,-0.498747
1232,-1.85519,-0.498609
1233,-1.85518,-0.498471
1234,-1.85517,-0.498332
1235,-1.85516,-0.498194
1236,-1.85515,-0.498056
1237,-1.85515,-0.497917
1238,-1.85514,-0.497779
1239,-1.85513,-0.497641
1240,-1.85512,-0.497502
1241,-1.85511,-0.497364
1242,-1.8551,-0.497226
1243,-1.85509,-0.497088
1244,-1.85509,-0.49695
1245,-1.85508,-0.496811
1246,-1.85507,-0.496673
1247,-1.85506,-0.496535
1248,-1.85505,-0.496397
1249,-1.85504,-0.496259
1250,-1.85503,-0.496121
1251,-1.85503,-0.495983
1252,-1.85502,-0.495844
1253,-1.85501,-0.495706
1254,-1.855,-0.495568
1255,-1.85499,-0.49543
1256,-1.85498,-0.495292
1257,-1.85498,-0.495154
1258,-1.85497,-0.495016
1259,-1.85496,-0.494878
1260,-1.85495,-0.49474
1261,-1.85494,-0.494602
1262,-1.85493,-0.494464
1263,-1.85492,-0.494326
1264,-1.85492,-0.494188
1265,-1.85491,-0.494051
1266,-1.8549,-0.493913
1267,-1.85489,-0.493775
1268,-1.85488,-0.493637
1269,-1.85487,-0.493499
1270,-1.85486,-0.493361
1271,-1.85486,-0.493223
1272,-1.85485,-0.493086
1273,-1.85484,-0.492948
1274,-1.85483,-0.49281
1275,-1.85482,-0.492672
1276,-1.85481,-0.492535
1277,-1.8548,-0.492397
1278,-1.8548,-0.492259
1279,-1.85479,-0.492121
1280,-1.85478,-0.491984
1281,-1.85477,-0.491846
1282,-1.85476,-0.491708
1283,-1.85475,-0.491571
1284,-1.85475,-0.491433
1285,-1.85474,-0.491295
1286,-1.85473,-0.491158
1287,-1.85472,-0.49102
1288,-1.85471,-0.490883
1289,-1.8547,-0.490745
1290,-1.85469,-0.490607
1291,-1.85469,-0.49047
1292,-1.85468,-0.490332
1293,-1.85467,-0.490195
1294,-1.85466,-0.490057
1295,-1.85465,-0.48992
1296,-1.85464,-0.489782
1297,-1.85463,-0.489645
1298,-1.85463,-0.489507
1299,-1.85462,-0.48937
1300,-1.85461,-0.489233
1301,-1.8546,-0.489095
1302,-1.85459,-0.488958
1303,-1.85458,-0.48882
1304,-1.85458,-0.488683
1305,-1.85457,-0.488546
1306,-1.85456,-0.488408
1307,-1.85455,-0.488271
1308,-1.85454,-0.488134
1309,-1.85453,-0.487996
1310,-1.85452,-0.487859
1311,-1.85452,-0.487722
1312,-1.85451,-0.487585
1313,-1.8545,-0.487447
1314,-1.85449,-0.48731
1315,-1.85448,-0.487173
1316,-1.85447,-0.487036
1317,-1.85447,-0.486899
1318,-1.85446,-0.486761
1319,-1.85445,-0.486624
1320,-1.85444,-0.486487
1321,-1.85443,-0.48635
1322,-1.85442,-0.486213
1323,-1.85441,-0.486076
1324,-1.85441,-0.485939
1325,-1.8544,-0.485802
1326,-1.85439,-0.485664
1327,-1.85438,-0.485527
1328,-1.85437,-0.48539
1329,-1.85436,-0.485253
1330,-1.85435,-0.485116
1331,-1.85435,-0.484979
1332,-1.85434,-0.484842
1333,-1.85433,-0.484705
1334,-1.85432,-0.484568
1335,-1.85431,-0.484432
1336,-1.8543,-0.484295
1337,-1.8543,-0.484158
1338,-1.85429,-0.484021
1339,-1.85428,-0.483884
1340,-1.85427,-0.483747
1341,-1.85426,-0.48361
1342,-1.85425,-0.483473
1343,-1.85424,-0.483337
1344,-1.85424,-0.4832
1345,-1.85423,-0.483063
1346,-1.85422,-0.482926
1347,-1.85421,-0.482789
1348,-1.8542,-0.482653
1349,-1.85419,-0.482516
1350,-1.85419,-0.482379
1351,-1.85418,-0.482242
1352,-1.85417,-0.482106
1353,-1.85416,-0.481969
1354,-1.85415,-0.481832
1355,-1.85414,-0.481696
1356,-1.85413,-0.481559
1357,-1.85413,-0.481422
1358,-1.85412,-0.481286
1359,-1.85411,-0.481149
1360,-1.8541,-0.481013
1361,-1.85409,-0.480876
1362,-1.85408,-0.48074
1363,-1.85408,-0.480603
1364,-1.85407,-0.480466
1365,-1.85406,-0.48033
1366,-1.85405,-0.480193
1367,-1.85404,-0.480057
1368,-1.85403,-0.47992
1369,-1.85402,-0.479784
1370,-1.85402,-0.479648
1371,-1.85401,-0.479511
1372,-1.854,-0.479375
1373,-1.85399,-0.479238
1374,-1.85398,-0.479102
1375,-1.85397,-0.478965
1376,-1.85397,-0.478829
1377,-1.85396,-0.478693
1378,-1.85395,-0.478556
1379,-1.85394,-0.47842
1380,-1.85393,-0.478284
1381,-1.85392,-0.478147
1382,-1.85391,-0.478011
1383,-1.85391,-0.477875
1384,-1.8539,-0.477739
1385,-1.85389,-0.477602
1386,-1.85388,-0.477466
1387,-1.85387,-0.47733
1388,-1.85386,-0.477194
1389,-1.85386,-0.477058
1390,-1.85385,-0.476921
1391,-1.85384,-0.476785
1392,-1.85383,-0.476649
1393,-1.85382,-0.476513
1394,-1.85381,-0.476377
1395,-1.8538,-0.476241
1396,-1.8538,-0.476105
1397,-1.85379,-0.475969
1398,-1.85378,-0.475832
1399,-1.85377,-0.475696
1400,-1.85376,-0.47556
1401,-1.85375,-0.475424
1402,-1.85375,-0.475288
1403,-1.85374,-0.475152
1404,-1.85373,-0.475016
1405,-1.85372,-0.47488
1406,-1.85371,-0.474744
1407,-1.8537,-0.474608
1408,-1.8537,-0.474473
1409,-1.85369,-0.474337
1410,-1.85368,-0.474201
1411,-1.85367,-0.474065
1412,-1.85366,-0.473929
1413,-1.85365,-0.473793
1414,-1.85364,-0.473657
1415,-1.85364,-0.473521
1416,-1.85363,-0.473386
1417,-1.85362,-0.47325
1418,-1.85361,-0.473114
1419,-1.8536,-0.472978
1420,-1.85359,-0.472842
1421,-1.85359,-0.472707
1422,-1.85358,-0.472571
1423,-1.85357,-0.472435
1424,-1.85356,-0.4723
1425,-1.85355,-0.472164
1426,-1.85354,-0.472028
1427,-1.85354,-0.471893
1428,-1.85353,-0.471757
1429,-1.85352,-0.471621
1430,-1.85351,-0.471486
1431,-1.8535,-0.47135
1432,-1.85349,-0.471214
1433,-1.85348,-0.471079
1434,-1.85348,-0.470943
1435,-1.85347,-0.470808
1436,-1.85346,-0.470672
1437,-1.85345,-0.470537
1438,-1.85344,-0.470401
1439,-1.85343,-0.470266
1440,-1.85343,-0.47013
1441,-1.85342,-0.469995
1442,-1.85341,-0.469859
1443,-1.8534,-0.469724
1444,-1.85339,-0.469588
1445,-1.85338,-0.469453
1446,-1.85338,-0.469317
1447,-1.85337,-0.469182
1448,-1.85336,-0.469047
1449,-1.85335,-0.468911
1450,-1.85334,-0.468776
1451,-1.85333,-0.468641
1452,-1.85332,-0.468505
1453,-1.85332,-0.46837
1454,-1.85331,-0.468235
1455,-1.8533,-0.468099
1456,-1.85329,-0.467964
1457,-1.85328,-0.467829
1458,-1.85327,-0.467694
1459,-1.85327,-0.467558
1460,-1.85326,-0.467423
1461,-1.85325,-0.467288
1462,-1.85324,-0.467153
1463,-1.85323,-0.467018
1464,-1.85322,-0.466882
1465,-1.85322,-0.466747
1466,-1.85321,-0.466612
1467,-1.8532,-0.466477
1468,-1.85319,-0.466342
1469,-1.85318,-0.466207
1470,-1.85317,-0.466072
1471,-1.85316,-0.465937
1472,-1.85316,-0.465802
1473,-1.85315,-0.465667
1474,-1.85314,-0.465532
1475,-1.85313,-0.465397
1476,-1.85312,-0.465262
1477,-1.85311,-0.465127
1478,-1.85311,-0.464992
1479,-1.8531,-0.464857
1480,-1.85309,-0.464722
1481,-1.85308,-0.464587
1482,-1.85307,-0.464452
1483,-1.85306,-0.464317
1484,-1.85306,-0.464182
1485,-1.85305,-0.464047
1486,-1.85304,-0.463912
1487,-1.85303,-0.463777
1488,-1.85302,-0.463643
1489,-1.85301,-0.463508
1490,-1.85301,-0.463373
1491,-1.853,-0.463238
1492,-1.85299,-0.463103
1493,-1.85298,-0.462969
1494,-1.85297,-0.462834
1495,-1.85296,-0.462699
1496,-1.85296,-0.462564
1497,-1.85295,-0.46243
1498,-1.85294,-0.462295
1499,-1.85293,-0.46216
1500,-1.85292,-0.462026
1501,-1.85291,-0.461891
1502,-1.8529,-0.461756
1503,-1.8529,-0.461622
1504,-1.85289,-0.461487
1505,-1.85288,-0.461353
1506,-1.85287,-0.461218
1507,-1.85286,-0.461083
1508,-1.85285,-0.460949
1509,-1.85285,-0.460814
1510,-1.85284,-0.46068
1511,-1.85283,-0.460545
1512,-1.85282,-0.460411
1513,-1.85281,-0.460276
1514,-1.8528,-0.460142
1515,-1.8528,-0.460007
1516,-1.85279,-0.459873
1517,-1.85278,-0.459738
1518,-1.85277,-0.459604
1519,-1.85276,-0.45947
1520,-1.85275,-0.459335
1521,-1.85275,-0.459201
1522,-1.85274,-0.459066
1523,-1.85273,-0.458932
1524,-1.85272,-0.458798
1525,-1.85271,-0.458663
1526,-1.8527,-0.458529
1527,-1.8527,-0.458395
1528,-1.85269,-0.45826
1529,-1.85268,-0.458126
1530,-1.85267,-0.457992
1531,-1.85266,-0.457858
1532,-1.85265,-0.457723
1533,-1.85265,-0.457589
1534,-1.85264,-0.457455
1535,-1.85263,-0.457321
1536,-1.85262,-0.457187
1537,-1.85261,-0.457052
1538,-1.8526,-0.456918
1539,-1.8526,-0.456784
1540,-1.85259,-0.45665
1541,-1.85258,-0.456516
1542,-1.85257,-0.456382
1543,-1.85256,-0.456248
1544,-1.85255,-0.456114
1545,-1.85254,-0.45598
1546,-1.85254,-0.455846
1547,-1.85253,-0.455712
1548,-1.85252,-0.455577
1549,-1.85251,-0.455443
1550,-1.8525,-0.455309
1551,-1.85249,-0.455176
1552,-1.85249,-0.455042
1553,-1.85248,-0.454908
1554,-1.85247,-0.454774
1555,-1.85246,-0.45464
1556,-1.85245,-0.454506
1557,-1.85244,-0.454372
1558,-1.85244,-0.454238
1559,-1.85243,-0.454104
1560,-1.85242,-0.45397
1561,-1.85241,-0.453836
1562,-1.8524,-0.453703
1563,-1.85239,-0.453569
1564,-1.85239,-0.453435
1565,-1.85238,-0.453301
1566,-1.85237,-0.453167
1567,-1.85236,-0.453034
1568,-1.85235,-0.4529
1569,-1.85234,-0.452766
1570,-1.85234,-0.452633
1571,-1.85233,-0.452499
1572,-1.85232,-0.452365
1573,-1.85231,-0.452231
1574,-1.8523,-0.452098
1575,-1.85229,-0.451964
1576,-1.85229,-0.45183
1577,-1.85228,-0.451697
1578,-1.85227,-0.451563
1579,-1.85226,-0.45143
1580,-1.85225,-0.451296
1581,-1.85224,-0.451162
1582,-1.85224,-0.451029
1583,-1.85223,-0.450895
1584,-1.85222,-0.450762
1585,-1.85221,-0.450628
1586,-1.8522,-0.450495
1587,-1.85219,-0.450361
1588,-1.85219,-0.450228
1589,-1.85218,-0.450094
1590,-1.85217,-0.449961
1591,-1.85216,-0.449827
1592,-1.85215,-0.449694
1593,-1.85214,-0.449561
1594,-1.85214,-0.449427
1595,-1.85213,-0.449294
1596,-1.85212,-0.449161
1597,-1.85211,-0.449027
1598,-1.8521,-0.448894
1599,-1.85209,-0.44876
1600,-1.85209,-0.448627
1601,-1.85208,-0.448494
1602,-1.85207,-0.448361
1603,-1.85206,-0.448227
1604,-1.85205,-0.448094
1605,-1.85204,-0.447961
1606,-1.85204,-0.447828
1607,-1.85203,-0.447694
1608,-1.85202,-0.447561
1609,-1.85201,-0.447428
1610,-1.852,-0.447295
1611,-1.85199,-0.447162
1612,-1.85199,-0.447028
1613,-1.85198,-0.446895
1614,-1.85197,-0.446762
1615,-1.85196,-0.446629
1616,-1.85195,-0.446496
1617,-1.85194,-0.446363
1618,-1.85194,-0.44623
1619,-1.85193,-0.446097
1620,-1.85192,-0.445964
1621,-1.85191,-0.445831
1622,-1.8519,-0.445698
1623,-1.85189,-0.445565
1624,-1.85189,-0.445432
1625,-1.85188,-0.445299
1626,-1.85187,-0.445166
1627,-1.85186,-0.445033
1628,-1.85185,-0.4449
1629,-1.85184,-0.444767
1630,-1.85184,-0.444634
1631,-1.85183,-0.444501
1632,-1.85182,-0.444368
1633,-1.85181,-0.444235
1634,-1.8518,-0.444102
1635,-1.85179,-0.44397
1636,-1.85179,-0.443837
1637,-1.85178,-0.443704
1638,-1.85177,-0.443571
1639,-1.85176,-0.443438
1640,-1.85175,-0.443306
1641,-1.85174,-0.443173
1642,-1.85174,-0.44304
1643,-1.85173,-0.442907
1644,-1.85172,-0.442775
1645,-1.85171,-0.442642
1646,-1.8517,-0.442509
1647,-1.8517,-0.442377
1648,-1.85169,-0.442244
1649,-1.85168,-0.442111
1650,-1.85167,-0.441979
1651,-1.85166,-0.441846
1652,-1.85165,-0.441713
1653,-1.85165,-0.441581
1654,-1.85164,-0.441448
1655,-1.85163,-0.441316
1656,-1.85162,-0.441183
1657,-1.85161,-0.44105
1658,-1.8516,-0.440918
1659,-1.8516,-0.440785
1660,-1.85159,-0.440653
1661,-1.85158,-0.44052
1662,-1.85157,-0.440388
1663,-1.85156,-0.440255
1664,-1.85155,-0.440123
1665,-1.85155,-0.43999
1666,-1.85154,-0.439858
1667,-1.85153,-0.439726
1668,-1.85152,-0.439593
1669,-1.85151,-0.439461
1670,-1.8515,-0.439328
1671,-1.8515,-0.439196
1672,-1.85149,-0.439064
1673,-1.85148,-0.438931
1674,-1.85147,-0.438799
1675,-1.85146,-0.438667
1676,-1.85145,-0.438535
1677,-1.85145,-0.438402
1678,-1.85144,-0.43827
1679,-1.85143,-0.438138
1680,-1.85142,-0.438005
1681,-1.85141,-0.437873
1682,-1.8514,-0.437741
1683,-1.8514,-0.437609
1684,-1.85139,-0.437477
1685,-1.85138,-0.437344
1686,-1.85137,-0.437212
1687,-1.85136,-0.43708
1688,-1.85136,-0.436948
1689,-1.85135,-0.436816
1690,-1.85134,-0.436684
1691,-1.85133,-0.436552
1692,-1.85132,-0.43642
1693,-1.85131,-0.436288
1694,-1.85131,-0.436155
1695,-1.8513,-0.436023
1696,-1.85129,-0.435891
1697,-1.85128,-0.435759
1698,-1.85127,-0.435627
1699,-1.85126,-0.435495
1700,-1.85126,-0.435363
1701,-1.85125,-0.435231
1702,-1.85124,-0.4351
1703,-1.85123,-0.434968
1704,-1.85122,-0.434836
1705,-1.85121,-0.434704
1706,-1.85121,-0.434572
1707,-1.8512,-0.43444
1708,-1.85119,-0.434308
1709,-1.85118,-0.434176
1710,-1.85117,-0.434044
1711,-1.85116,-0.433913
1712,-1.85116,-0.433781
1713,-1.85115,-0.433649
1714,-1.85114,-0.433517
1715,-1.85113,-0.433385
1716,-1.85112,-0.433254
1717,-1.85112,-0.433122
1718,-1.85111,-0.43299
1719,-1.8511,-0.432858
1720,-1.85109,-0.432727
1721,-1.85108,-0.432595
1722,-1.85107,-0.432463
1723,-1.85107,-0.432332
1724,-1.85106,-0.4322
1725,-1.85105,-0.432068
1726,-1.85104,-0.431937
1727,-1.85103,-0.431805
1728,-1.85102,-0.431674
1729,-1.85102,-0.431542
1730,-1.85101,-0.43141
1731,-1.851,-0.431279
1732,-1.85099,-0.431147
1733,-1.85098,-0.431016
1734,-1.85097,-0.430884
1735,-1.85097,-0.430753
1736,-1.85096,-0.430621
1737,-1.85095,-0.43049
1738,-1.85094,-0.430358
1739,-1.85093,-0.430227
1740,-1.85093,-0.430095
1741,-1.85092,-0.429964
1742,-1.85091,-0.429833
1743,-1.8509,-0.429701
1744,-1.85089,-0.42957
1745,-1.85088,-0.429438
1746,-1.85088,-0.429307
1747,-1.85087,-0.429176
1748,-1.85086,-0.429044
1749,-1.85085,-0.428913
1750,-1.85084,-0.428782
1751,-1.85083,-0.42865
1752,-1.85083,-0.428519
1753,-1.85082,-0.428388
1754,-1.85081,-0.428257
1755,-1.8508,-0.428125
1756,-1.85079,-0.427994
1757,-1.85078,-0.427863
1758,-1.85078,-0.427732
1759,-1.85077,-0.4276
1760,-1.85076,-0.427469
1761,-1.85075,-0.427338
1762,-1.85074,-0.427207
1763,-1.85074,-0.427076
1764,-1.85073,-0.426945
1765,-1.85072,-0.426814
1766,-1.85071,-0.426683
1767,-1.8507,-0.426551
1768,-1.85069,-0.42642
1769,-1.85069,-0.426289
1770,-1.85068,-0.426158
1771,-1.85067,-0.426027
1772,-1.85066,-0.425896
1773,-1.85065,-0.425765
1774,-1.85064,-0.425634
1775,-1.85064,-0.425503
1776,-1.85063,-0.425372
1777,-1.85062,-0.425241
1778,-1.85061,-0.42511
1779,-1.8506,-0.424979
1780,-1.8506,-0.424849
1781,-1.85059,-0.424718
1782,-1.85058,-0.424587
1783,-1.85057,-0.424456
1784,-1.85056,-0.424325
1785,-1.85055,-0.424194
1786,-1.85055,-0.424063
1787,-1.85054,-0.423933
1788,-1.85053,-0.423802
1789,-1.85052,-0.423671
1790,-1.85051,-0.42354
1791,-1.8505,-0.423409
1792,-1.8505,-0.423279
1793,-1.85049,-0.423148
1794,-1.85048,-0.423017
1795,-1.85047,-0.422886
1796,-1.85046,-0.422756
1797,-1.85046,-0.422625
1798,-1.85045,-0.422494
1799,-1.85044,-0.422364
1800,-1.85043,-0.422233
1801,-1.85042,-0.422102
1802,-1.85041,-0.421972
1803,-1.85041,-0.421841
1804,-1.8504,-0.421711
1805,-1.85039,-0.42158
1806,-1.85038,-0.421449
1807,-1.85037,-0.421319
1808,-1.85037,-0.421188
1809,-1.85036,-0.421058
1810,-1.85035,-0.420927
1811,-1.85034,-0.420797
1812,-1.85033,-0.420666
1813,-1.85032,-0.420536
1814,-1.85032,-0.420405
1815,-1.85031,-0.420275
1816,-1.8503,-0.420145
1817,-1.85029,-0.420014
1818,-1.85028,-0.419884
1819,-1.85027,-0.419753
1820,-1.85027,-0.419623
1821,-1.85026,-0.419493
1822,-1.85025,-0.419362
1823,-1.85024,-0.419232
1824,-1.85023,-0.419102
1825,-1.85023,-0.418971
1826,-1.85022,-0.418841
1827,-1.85021,-0.418711
1828,-1.8502,-0.41858
1829,-1.85019,-0.41845
1830,-1.85018,-0.41832
1831,-1.85018,-0.41819
1832,-1.85017,-0.418059
1833,-1.85016,-0.417929
1834,-1.85015,-0.417799
1835,-1.85014,-0.417669
1836,-1.85014,-0.417539
1837,-1.85013,-0.417408
1838,-1.85012,-0.417278
1839,-1.85011,-0.417148
1840,-1.8501,-0.417018
1841,-1.85009,-0.416888
1842,-1.85009,-0.416758
1843,-1.85008,-0.416628
1844,-1.85007,-0.416498
1845,-1.85006,-0.416368
1846,-1.85005,-0.416238
1847,-1.85005,-0.416108
1848,-1.85004,-0.415978
1849,-1.85003,-0.415848
1850,-1.85002,-0.415718
1851,-1.85001,-0.415588
1852,-1.85,-0.415458
1853,-1.85,-0.415328
1854,-1.84999,-0.415198
1855,-1.84998,-0.415068
1856,-1.84997,-0.414938
1857,-1.84996,-0.414808
1858,-1.84995,-0.414678
1859,-1.84995,-0.414548
1860,-1.84994,-0.414418
1861,-1.84993,-0.414289
1862,-1.84992,-0.414159
1863,-1.84991,-0.414029
1864,-1.84991,-0.413899
1865,-1.8499,-0.413769
1866,-1.84989,-0.41364
1867,-1.84988,-0.41351
1868,-1.84987,-0.41338
1869,-1.84986,-0.41325
1870,-1.84986,-0.413121
1871,-1.84985,-0.412991
1872,-1.84984,-0.412861
1873,-1.84983,-0.412731
1874,-1.84982,-0.412602
1875,-1.84982,-0.412472
1876,-1.84981,-0.412342
1877,-1.8498,-0.412213
1878,-1.84979,-0.412083
1879,-1.84978,-0.411954
1880,-1.84977,-0.411824
1881,-1.84977,-0.411694
1882,-1.84976,-0.411565
1883,-1.84975,-0.411435
1884,-1.84974,-0.411306
1885,-1.84973,-0.411176
1886,-1.84973,-0.411047
1887,-1.84972,-0.410917
1888,-1.84971,-0.410788
1889,-1.8497,-0.410658
1890,-1.84969,-0.410529
1891,-1.84968,-0.410399
1892,-1.84968,-0.41027
1893,-1.84967,-0.41014
1894,-1.84966,-0.410011
1895,-1.84965,-0.409882
1896,-1.84964,-0.409752
1897,-1.84964,-0.409623
1898,-1.84963,-0.409494
1899,-1.84962,-0.409364
1900,-1.84961,-0.409235
1901,-1.8496,-0.409106
1902,-1.84959,-0.408976
1903,-1.84959,-0.408847
1904,-1.84958,-0.408718
1905,-1.84957,-0.408588
1906,-1.84956,-0.408459
1907,-1.84955,-0.40833
1908,-1.84955,-0.408201
1909,-1.84954,-0.408071
1910,-1.84953,-0.407942
1911,-1.84952,-0.407813
1912,-1.84951,-0.407684
1913,-1.84951,-0.407555
1914,-1.8495,-0.407426
1915,-1.84949,-0.407296
1916,-1.84948,-0.407167
1917,-1.84947,-0.407038
1918,-1.84946,-0.406909
1919,-1.84946,-0.40678
1920,-1.84945,-0.406651
1921,-1.84944,-0.406522
1922,-1.84943,-0.406393
1923,-1.84942,-0.406264
1924,-1.84942,-0.406135
1925,-1.84941,-0.406006
1926,-1.8494,-0.405877
1927,-1.84939,-0.405748
1928,-1.84938,-0.405619
1929,-1.84937,-0.40549
1930,-1.84937,-0.405361
1931,-1.84936,-0.405232
